"appId","settingId","appName","title","description","default","type","enum","enumLabels","minimum","maximum","oneOf","multipleOf","schema"
"net.gpii.uioPlus","wordSpace","UIO+",,,0,"number",,,-0.3,3,,0.1,"{""type"":""number"",""default"":0,""minimum"":-0.3,""maximum"":3,""multipleOf"":0.1}"
"net.opendirective.maavis","speakOnActivate","maavis",,,,,,,,,,,
"net.opendirective.maavis","speakTitles","maavis",,,,,,,,,,,
"net.opendirective.maavis","speakLabels","maavis",,,,,,,,,,,
"net.opendirective.maavis","theme","maavis",,,,,,,,,,,
"org.nvda-project","audio.audioDuckingMode","NVDA Screen Reader","Audio Ducking Mode","Whether NVDA should lower the volume of other applications while NVDA is speaking or all the time while NVDA is running.",0,,"[0,1,2]","[""No Ducking"",""Duck when Outputting Speech and Sounds"",""Always Duck""]",,,,,"{""title"":""Audio Ducking Mode"",""description"":""Whether NVDA should lower the volume of other applications while NVDA is speaking or all the time while NVDA is running."",""enum"":[0,1,2],""enumLabels"":[""No Ducking"",""Duck when Outputting Speech and Sounds"",""Always Duck""],""default"":0}"
"org.nvda-project","braille.autoTether","NVDA Screen Reader","Tether Braille","Whether the braille display will follow the system focus or whether it follows the navigator object / review cursor.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Tether Braille"",""description"":""Whether the braille display will follow the system focus or whether it follows the navigator object / review cursor."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","braille.cursorBlink","NVDA Screen Reader","Blink Cursor","Whether the cursor should blink","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Blink Cursor"",""description"":""Whether the cursor should blink"",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","braille.cursorBlinkRate","NVDA Screen Reader","Cursor Blink Rate","The blink rate of the cursor in milliseconds.",500,"integer",,,200,2000,,,"{""title"":""Cursor Blink Rate"",""description"":""The blink rate of the cursor in milliseconds."",""type"":""integer"",""minimum"":200,""maximum"":2000,""default"":500}"
"org.nvda-project","braille.cursorShapeFocus","NVDA Screen Reader","Cursor Shape for Focus","The shape (dot pattern) of the braille cursor. The selection indicator is not affected by this option.",192,,"[192,128,255]","[""Dots 7 and 8"",""Dot 8"",""All Dots""]",,,,,"{""title"":""Cursor Shape for Focus"",""description"":""The shape (dot pattern) of the braille cursor. The selection indicator is not affected by this option."",""enum"":[192,128,255],""enumLabels"":[""Dots 7 and 8"",""Dot 8"",""All Dots""],""default"":192}"
"org.nvda-project","braille.cursorShapeReview","NVDA Screen Reader","Cursor Shape for Review","The shape (dot pattern) of the braille cursor. The selection indicator is not affected by this option.",128,,"[192,128,255]","[""Dots 7 and 8"",""Dot 8"",""All Dots""]",,,,,"{""title"":""Cursor Shape for Review"",""description"":""The shape (dot pattern) of the braille cursor. The selection indicator is not affected by this option."",""enum"":[192,128,255],""enumLabels"":[""Dots 7 and 8"",""Dot 8"",""All Dots""],""default"":128}"
"org.nvda-project","braille.display","NVDA Screen Reader","Braille Display","Which of the available braillle displays to use.","noBraille",,"[""auto"",""brltty"",""ecoBraille"",""hedoMobilLine"",""hedoProfiLine"",""lilli"",""papenmeier"",""papenmeier_serial"",""seika"",""noBraille""]","[""Automatic"",""brltty"",""EcoBraille displays"",""hedo MobilLine USB"",""hedo ProfiLine USB"",""MDV Lilli"",""Papenmeier BRAILLEX newer models"",""Papenmeier BRAILLEX older models"",""Seika braille displays"",""No braille""]",,,,,"{""title"":""Braille Display"",""description"":""Which of the available braillle displays to use."",""enum"":[""auto"",""brltty"",""ecoBraille"",""hedoMobilLine"",""hedoProfiLine"",""lilli"",""papenmeier"",""papenmeier_serial"",""seika"",""noBraille""],""enumLabels"":[""Automatic"",""brltty"",""EcoBraille displays"",""hedo MobilLine USB"",""hedo ProfiLine USB"",""MDV Lilli"",""Papenmeier BRAILLEX newer models"",""Papenmeier BRAILLEX older models"",""Seika braille displays"",""No braille""],""default"":""noBraille""}"
"org.nvda-project","braille.expandAtCursor","NVDA Screen Reader","Expand Contracted Braille","Whether to expand the word that is under the cursor into non-contracted computer braille.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Expand Contracted Braille"",""description"":""Whether to expand the word that is under the cursor into non-contracted computer braille."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","braille.focusContextPresentation","NVDA Screen Reader","Focus Context Presentation","Choose what context information NVDA will show on the braille display when an object gets focus.","changedContext",,"[""changedContext"",""fill"",""scroll""]","[""Fill Display for Context Changes"",""Always Fill Display"",""Only when Scrolling Back""]",,,,,"{""title"":""Focus Context Presentation"",""description"":""Choose what context information NVDA will show on the braille display when an object gets focus."",""enum"":[""changedContext"",""fill"",""scroll""],""enumLabels"":[""Fill Display for Context Changes"",""Always Fill Display"",""Only when Scrolling Back""],""default"":""changedContext""}"
"org.nvda-project","braille.inputTable","NVDA Screen Reader","Input Table","Complementary to the output table option. The chosen table will be used to translate braille entered on your braille display's Perkins-style keyboard into text. NVDA currently only supports computer braille input so only 8 dot computer braille tables will be shown. You can move from braille table to braille table in the list by using the arrow keys. Note that this option is only useful if your braille display has a Perkins-style keyboard and this feature is supported by the braille display driver. If input is not supported on a display which does have a braille keyboard this will be noted in the Supported Braille Displays section.","en-ueb-g1.ctb",,"[""ar-ar-g1.utb"",""as-in-g1.utb"",""be-in-g1.utb"",""bg.ctb"",""ckb-g1.ctb"",""cy-cy-g1.utb"",""cy-cy-g2.ctb"",""cs-comp8.utb"",""cs-g1.ctb"",""da-dk-g08.ctb"",""da-dk-g16.ctb"",""da-dk-g18.ctb"",""da-dk-g26.ctb"",""da-dk-g28.ctb"",""de-de-comp8.ctb"",""de-de-g0.utb"",""de-de-g1.ctb"",""de-de-g2.ctb"",""el.ctb"",""en-gb-comp8.ctb"",""en-gb-g1.utb"",""en-GB-g2.ctb"",""en-ueb-g1.ctb"",""en-ueb-g2.ctb"",""en-us-comp6.ctb"",""en-us-comp8-ext.utb"",""en-us-g1.ctb"",""en-us-g2.ctb"",""eo-g1.ctb"",""Es-Es-G0.utb"",""es-g1.ctb"",""et-g0.utb"",""ethio-g1.ctb"",""fa-ir-comp8.ctb"",""fa-ir-g1.utb"",""fi.utb"",""fi-fi-8dot.ctb"",""fr-bfu-comp6.utb"",""fr-bfu-comp8.utb"",""fr-bfu-g2.ctb"",""ga-g1.utb"",""ga-g2.ctb"",""gu-in-g1.utb"",""gr-bb.ctb"",""he.ctb"",""hi-in-g1.utb"",""hr-comp8.utb"",""hr-g1.ctb"",""hu-hu-comp8.ctb"",""hu-hu-g1.ctb"",""hu-hu-g2.ctb"",""is.ctb"",""it-it-comp6.utb"",""it-it-comp8.utb"",""ka-in-g1.utb"",""ko-2006-g1.ctb"",""ko-2006-g2.ctb"",""ko-g1.ctb"",""ko-g2.ctb"",""ks-in-g1.utb"",""lt.ctb"",""lt-6dot.utb"",""Lv-Lv-g1.utb"",""ml-in-g1.utb"",""mn-in-g1.utb"",""mn-MN-g1.utb"",""mn-MN-g2.ctb"",""mr-in-g1.utb"",""nl-BE-g0.utb"",""nl-NL-g0.utb"",""no-no-comp8.ctb"",""No-No-g0.utb"",""No-No-g1.ctb"",""No-No-g2.ctb"",""No-No-g3.ctb"",""np-in-g1.utb"",""or-in-g1.utb"",""pl-pl-comp8.ctb"",""Pl-Pl-g1.utb"",""pt-pt-comp8.ctb"",""Pt-Pt-g1.utb"",""Pt-Pt-g2.ctb"",""pu-in-g1.utb"",""ro.ctb"",""ru.ctb"",""ru-ru-g1.utb"",""sa-in-g1.utb"",""Se-Se.ctb"",""Se-Se-g1.utb"",""sk-g1.ctb"",""sl-si-comp8.ctb"",""sl-si-g1.utb"",""sr-g1.ctb"",""ta-ta-g1.ctb"",""te-in-g1.utb"",""tr.ctb"",""uk.utb"",""unicode-braille.utb"",""vi-g1.ctb"",""zhcn-g1.ctb"",""zhcn-g2.ctb"",""zh-hk.ctb"",""zh-tw.ctb""]","[""Arabic grade 1"",""Assamese grade 1"",""Bengali grade 1"",""Bulgarian 8 dot computer braille"",""Central Kurdish grade 1"",""Welsh grade 1"",""Welsh grade 2"",""Czech 8 dot computer braille"",""Czech grade 1"",""Danish 8 dot computer braille"",""Danish 6 dot grade 1"",""Danish 8 dot grade 1"",""Danish 6 dot grade 2"",""Danish 8 dot grade 2"",""German 8 dot computer braille"",""German grade 0"",""German grade 1"",""German grade 2"",""Greek (Greece)"",""English (U.K.) 8 dot computer braille"",""English (U.K.) grade 1"",""English (U.K.) grade 2"",""Unified English Braille Code grade 1"",""Unified English Braille Code grade 2"",""English (U.S.) 6 dot computer braille"",""English (U.S.) 8 dot computer braille"",""English (U.S.) grade 1"",""English (U.S.) grade 2"",""Esperanto grade 1"",""Spanish 8 dot computer braille"",""Spanish grade 1"",""Estonian grade 0"",""Ethiopic grade 1"",""Persian 8 dot computer braille"",""Persian grade 1"",""Finnish 6 dot"",""Finnish 8 dot computer braille"",""French (unified) 6 dot computer braille"",""French (unified) 8 dot computer braille"",""French (unified) grade 2"",""Irish grade 1"",""Irish grade 2"",""Gujarati grade 1"",""Koine Greek"",""Hebrew 8 dot computer braille"",""Hindi grade 1"",""Croatian 8 dot computer braille"",""Croatian grade 1"",""Hungarian 8 dot computer braille"",""Hungarian grade 1"",""Hungarian grade 2"",""Icelandic 8 dot computer braille"",""Italian 6 dot computer braille"",""Italian 8 dot computer braille"",""Kannada grade 1"",""Korean grade 1 (2006)"",""Korean grade 2 (2006)"",""Korean grade 1"",""Korean grade 2"",""Kashmiri grade 1"",""Lithuanian 8 dot"",""Lithuanian 6 dot"",""Latvian grade 1"",""Malayalam grade 1"",""Manipuri grade 1"",""Mongolian grade 1"",""Mongolian grade 2"",""Marathi grade 1"",""Dutch (Belgium)"",""Dutch (Netherlands)"",""Norwegian 8 dot computer braille"",""Norwegian grade 0"",""Norwegian grade 1"",""Norwegian grade 2"",""Norwegian grade 3"",""Nepali grade 1"",""Oriya grade 1"",""Polish 8 dot computer braille"",""Polish grade 1"",""Portuguese 8 dot computer braille"",""Portuguese grade 1"",""Portuguese grade 2"",""Punjabi grade 1"",""Romanian"",""Russian braille for computer code"",""Russian grade 1"",""Sanskrit grade 1"",""Swedish 8 dot computer braille"",""Swedish grade 1"",""Slovak grade 1"",""Slovenian 8 dot computer braille"",""Slovenian grade 1"",""Serbian grade 1"",""Tamil grade 1"",""Telugu grade 1"",""Turkish grade 1"",""Ukrainian"",""Unicode braille"",""Vietnamese grade 1"",""Chinese (China Mandarin) grade 1"",""Chinese (China Mandarin) grade 2"",""Chinese (Hong Kong Cantonese)"",""Chinese (Taiwan Mandarin)""]",,,,,"{""title"":""Input Table"",""description"":""Complementary to the output table option. The chosen table will be used to translate braille entered on your braille display's Perkins-style keyboard into text. NVDA currently only supports computer braille input so only 8 dot computer braille tables will be shown. You can move from braille table to braille table in the list by using the arrow keys. Note that this option is only useful if your braille display has a Perkins-style keyboard and this feature is supported by the braille display driver. If input is not supported on a display which does have a braille keyboard this will be noted in the Supported Braille Displays section."",""enum"":[""ar-ar-g1.utb"",""as-in-g1.utb"",""be-in-g1.utb"",""bg.ctb"",""ckb-g1.ctb"",""cy-cy-g1.utb"",""cy-cy-g2.ctb"",""cs-comp8.utb"",""cs-g1.ctb"",""da-dk-g08.ctb"",""da-dk-g16.ctb"",""da-dk-g18.ctb"",""da-dk-g26.ctb"",""da-dk-g28.ctb"",""de-de-comp8.ctb"",""de-de-g0.utb"",""de-de-g1.ctb"",""de-de-g2.ctb"",""el.ctb"",""en-gb-comp8.ctb"",""en-gb-g1.utb"",""en-GB-g2.ctb"",""en-ueb-g1.ctb"",""en-ueb-g2.ctb"",""en-us-comp6.ctb"",""en-us-comp8-ext.utb"",""en-us-g1.ctb"",""en-us-g2.ctb"",""eo-g1.ctb"",""Es-Es-G0.utb"",""es-g1.ctb"",""et-g0.utb"",""ethio-g1.ctb"",""fa-ir-comp8.ctb"",""fa-ir-g1.utb"",""fi.utb"",""fi-fi-8dot.ctb"",""fr-bfu-comp6.utb"",""fr-bfu-comp8.utb"",""fr-bfu-g2.ctb"",""ga-g1.utb"",""ga-g2.ctb"",""gu-in-g1.utb"",""gr-bb.ctb"",""he.ctb"",""hi-in-g1.utb"",""hr-comp8.utb"",""hr-g1.ctb"",""hu-hu-comp8.ctb"",""hu-hu-g1.ctb"",""hu-hu-g2.ctb"",""is.ctb"",""it-it-comp6.utb"",""it-it-comp8.utb"",""ka-in-g1.utb"",""ko-2006-g1.ctb"",""ko-2006-g2.ctb"",""ko-g1.ctb"",""ko-g2.ctb"",""ks-in-g1.utb"",""lt.ctb"",""lt-6dot.utb"",""Lv-Lv-g1.utb"",""ml-in-g1.utb"",""mn-in-g1.utb"",""mn-MN-g1.utb"",""mn-MN-g2.ctb"",""mr-in-g1.utb"",""nl-BE-g0.utb"",""nl-NL-g0.utb"",""no-no-comp8.ctb"",""No-No-g0.utb"",""No-No-g1.ctb"",""No-No-g2.ctb"",""No-No-g3.ctb"",""np-in-g1.utb"",""or-in-g1.utb"",""pl-pl-comp8.ctb"",""Pl-Pl-g1.utb"",""pt-pt-comp8.ctb"",""Pt-Pt-g1.utb"",""Pt-Pt-g2.ctb"",""pu-in-g1.utb"",""ro.ctb"",""ru.ctb"",""ru-ru-g1.utb"",""sa-in-g1.utb"",""Se-Se.ctb"",""Se-Se-g1.utb"",""sk-g1.ctb"",""sl-si-comp8.ctb"",""sl-si-g1.utb"",""sr-g1.ctb"",""ta-ta-g1.ctb"",""te-in-g1.utb"",""tr.ctb"",""uk.utb"",""unicode-braille.utb"",""vi-g1.ctb"",""zhcn-g1.ctb"",""zhcn-g2.ctb"",""zh-hk.ctb"",""zh-tw.ctb""],""enumLabels"":[""Arabic grade 1"",""Assamese grade 1"",""Bengali grade 1"",""Bulgarian 8 dot computer braille"",""Central Kurdish grade 1"",""Welsh grade 1"",""Welsh grade 2"",""Czech 8 dot computer braille"",""Czech grade 1"",""Danish 8 dot computer braille"",""Danish 6 dot grade 1"",""Danish 8 dot grade 1"",""Danish 6 dot grade 2"",""Danish 8 dot grade 2"",""German 8 dot computer braille"",""German grade 0"",""German grade 1"",""German grade 2"",""Greek (Greece)"",""English (U.K.) 8 dot computer braille"",""English (U.K.) grade 1"",""English (U.K.) grade 2"",""Unified English Braille Code grade 1"",""Unified English Braille Code grade 2"",""English (U.S.) 6 dot computer braille"",""English (U.S.) 8 dot computer braille"",""English (U.S.) grade 1"",""English (U.S.) grade 2"",""Esperanto grade 1"",""Spanish 8 dot computer braille"",""Spanish grade 1"",""Estonian grade 0"",""Ethiopic grade 1"",""Persian 8 dot computer braille"",""Persian grade 1"",""Finnish 6 dot"",""Finnish 8 dot computer braille"",""French (unified) 6 dot computer braille"",""French (unified) 8 dot computer braille"",""French (unified) grade 2"",""Irish grade 1"",""Irish grade 2"",""Gujarati grade 1"",""Koine Greek"",""Hebrew 8 dot computer braille"",""Hindi grade 1"",""Croatian 8 dot computer braille"",""Croatian grade 1"",""Hungarian 8 dot computer braille"",""Hungarian grade 1"",""Hungarian grade 2"",""Icelandic 8 dot computer braille"",""Italian 6 dot computer braille"",""Italian 8 dot computer braille"",""Kannada grade 1"",""Korean grade 1 (2006)"",""Korean grade 2 (2006)"",""Korean grade 1"",""Korean grade 2"",""Kashmiri grade 1"",""Lithuanian 8 dot"",""Lithuanian 6 dot"",""Latvian grade 1"",""Malayalam grade 1"",""Manipuri grade 1"",""Mongolian grade 1"",""Mongolian grade 2"",""Marathi grade 1"",""Dutch (Belgium)"",""Dutch (Netherlands)"",""Norwegian 8 dot computer braille"",""Norwegian grade 0"",""Norwegian grade 1"",""Norwegian grade 2"",""Norwegian grade 3"",""Nepali grade 1"",""Oriya grade 1"",""Polish 8 dot computer braille"",""Polish grade 1"",""Portuguese 8 dot computer braille"",""Portuguese grade 1"",""Portuguese grade 2"",""Punjabi grade 1"",""Romanian"",""Russian braille for computer code"",""Russian grade 1"",""Sanskrit grade 1"",""Swedish 8 dot computer braille"",""Swedish grade 1"",""Slovak grade 1"",""Slovenian 8 dot computer braille"",""Slovenian grade 1"",""Serbian grade 1"",""Tamil grade 1"",""Telugu grade 1"",""Turkish grade 1"",""Ukrainian"",""Unicode braille"",""Vietnamese grade 1"",""Chinese (China Mandarin) grade 1"",""Chinese (China Mandarin) grade 2"",""Chinese (Hong Kong Cantonese)"",""Chinese (Taiwan Mandarin)""],""default"":""en-ueb-g1.ctb""}"
"org.nvda-project","braille.messageTimeout","NVDA Screen Reader","Message timeout (sec)","How long in seconds NVDA messages are displayed on the braille display. Specifying 0 disables displaying of these messages completely.",4,"integer",,,0,20,,,"{""title"":""Message timeout (sec)"",""description"":""How long in seconds NVDA messages are displayed on the braille display. Specifying 0 disables displaying of these messages completely."",""type"":""integer"",""minimum"":0,""maximum"":20,""default"":4}"
"org.nvda-project","braille.noMessageTimeout","NVDA Screen Reader","Show Messages Indefinitely","Allow NVDA messages to be displayed on the braille display indefinitely.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Show Messages Indefinitely"",""description"":""Allow NVDA messages to be displayed on the braille display indefinitely."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","braille.readByParagraph","NVDA Screen Reader","Display Braille by Paragraph","Whether to displayed braille by paragraphs instead of lines. If this is set the next and previous line commands will move by paragraph accordingly. This means that you do not have to scroll the display at the end of each line even where more text would fit on the display. This may allow for more fluent reading of large amounts of text. It is disabled by default.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Display Braille by Paragraph"",""description"":""Whether to displayed braille by paragraphs instead of lines. If this is set the next and previous line commands will move by paragraph accordingly. This means that you do not have to scroll the display at the end of each line even where more text would fit on the display. This may allow for more fluent reading of large amounts of text. It is disabled by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
